Passenger 1 Id,Passenger 2 Id,Number of Flights Together
6061,6815,4
4221,7430,4
8609,8696,4
8618,8698,4
8662,8684,4
5418,7699,4
1646,3898,4
8974,8989,4
7831,8945,4
1169,3963,4
1050,1143,4
4421,7832,4
8127,814,4
4147,8180,4
3345,4981,4
3931,4769,4
5873,6127,4
3995,8121,4
2251,7680,4
5423,5505,4
2251,9059,4
9278,9288,4
5549,6010,4
1095,4171,4
6930,9019,4
3665,4097,4
4487,5321,4
4484,7822,4
3660,5586,4
4862,5867,4
434,5361,4
5865,6102,4
529,7909,4
9763,9764,4
5544,6003,4
2443,9267,4
4483,5027,4
9818,9855,4
8036,8562,4
8563,869,4
8213,8810,4
3772,7661,4
1338,7393,4
6020,6813,4
6020,7662,4
4249,4627,4
8824,9620,4
1338,1800,4
10181,10196,4
419,8510,4
1715,9626,4
10202,10229,4
10129,1135,4
10352,10376,4
9443,9865,4
53,5303,4
1641,6813,4
5566,7346,4
10379,211,4
10389,1677,4
10377,3590,4
10420,10497,4
10402,10461,4
10402,10483,4
10409,10497,4
10433,10492,4
10459,10467,4
10424,10425,4
2693,3844,4
5408,9618,4
4717,9460,4
10561,10573,4
6588,8742,4
8246,9058,4
3020,760,4
7153,9223,4
10771,10798,4
10706,10741,4
10762,10776,4
10701,10704,4
10701,10766,4
10720,10772,4
10746,10794,4
10809,10887,4
10814,10899,4
5101,7692,4
11174,11190,4
11129,11158,4
11103,11174,4
11115,11140,4
11131,11157,4
11208,11291,4
2033,8998,4
11256,4359,4
1246,6777,4
11276,783,4
3029,4359,4
3029,9828,4
75,8165,4
10731,2354,4
10731,4034,4
10712,191,4
11353,11395,4
1392,2683,4
1966,4778,4
4285,7822,4
11764,11799,4
8172,8256,4
157,9405,4
10530,9097,4
11806,11829,4
391,9465,4
4679,8295,4
11089,4348,4
11003,8295,4
2002,9790,4
4749,8010,4
7229,9653,4
2392,7937,4
11910,11940,4
1138,3275,4
1762,7098,4
1041,1670,4
4689,8266,4
4318,6548,4
11964,6093,4
12019,12092,4
4151,7679,4
613,9152,4
8519,9777,4
10048,3367,4
10350,1769,4
4056,8299,4
10900,9057,4
3367,9977,4
4732,8101,4
637,9127,4
4171,9395,4
1024,11275,4
4802,5459,4
1631,6823,4
1631,953,4
10203,11948,4
5096,7682,4
6777,7336,4
11874,8574,4
10714,8030,4
10702,7837,4
4070,8574,4
3432,4632,4
7910,9725,4
11719,4420,4
2758,8505,4
10352,5479,4
344,6575,4
10250,9232,4
5671,7834,4
1041,10640,4
1555,7777,4
3805,7121,4
3332,7832,4
11014,12100,4
4796,9472,4
1007,4124,4
9623,9779,4
10975,11784,4
12515,4737,4
11308,12043,4
10847,45,4
1419,7661,4
12514,8167,4
4816,9862,4
12358,12512,4
12730,12771,4
6843,9649,4
5605,6591,4
6303,8961,4
10394,5603,4
4379,9376,4
6633,7551,4
12634,13405,4
12633,13405,4
5012,8285,4
1677,9823,4
7470,8013,4
2861,7508,4
10960,12950,4
12968,6434,4
13112,7612,4
12159,2565,4
13872,13885,4
13874,18,4
4463,8218,4
13898,6960,4
10595,13628,4
7151,8465,4
13471,1788,4
5355,8631,4
1739,6687,4
13594,4810,4
1099,6743,4
10802,1451,4
12003,12687,4
13903,8837,4
13240,7544,4
8206,8563,4
1181,12981,4
12401,4212,4
3488,7502,4
11192,11571,4
2069,6323,4
42,5007,4
2106,7555,4
6767,7684,4
1688,7530,4
14207,14266,4
10214,7114,4
10938,4166,4
1774,5560,4
11416,1850,4
11070,13276,4
1992,9688,4
10653,11089,4
14751,14778,4
14751,14780,4
14756,14778,4
14727,14796,4
14746,14797,4
3874,7148,4
15115,15158,4
11957,3242,4
343,400,4
638,692,4
1029,315,4
354,730,4
1966,1979,4
1968,1998,4
1902,1987,4
2120,2188,4
2187,2189,4
111,2390,4
139,2322,4
223,280,4
223,243,4
419,448,4
632,664,4
605,670,4
702,798,4
822,845,4
857,866,4
1207,1274,4
1414,1489,4
1043,795,4
1026,719,4
328,760,4
1072,746,4
1803,1859,4
1058,780,4
1941,1960,4
2131,2154,4
2119,2141,4
2163,2187,4
2148,2162,4
2107,2163,4
2247,2260,4
2363,2392,4
2432,2475,4
2043,56,4
2631,2692,4
2946,2955,4
3030,3076,4
3135,3161,4
3154,3188,4
271,625,4
271,3116,4
3468,3492,4
2681,314,4
3549,3600,4
3552,3600,4
3108,648,4
2122,664,4
4025,4088,4
4016,4035,4
2186,3198,4
4152,4166,4
1693,2586,4
2531,606,4
2541,432,4
1254,2644,4
4233,4271,4
4210,4299,4
295,3461,4
4317,4400,4
4361,4379,4
4371,4395,4
3133,676,4
1320,949,4
211,2674,4
4432,4455,4
4469,4491,4
4473,4499,4
4418,4467,4
2315,3648,4
4088,4362,4
4615,4672,4
2717,2816,4
1611,2879,4
2511,2816,4
1993,4317,4
4747,4779,4
4962,4979,4
2243,4415,4
1512,2595,4
5161,5191,4
2268,2328,4
5329,5354,4
5307,5345,4
5361,5379,4
2335,2910,4
2965,946,4
2935,3681,4
3482,3779,4
3401,889,4
5477,5481,4
5448,5483,4
5401,5456,4
5443,5495,4
5423,5471,4
5431,5490,4
5406,5494,4
2729,5009,4
2021,4319,4
2423,3346,4
2768,4209,4
2239,794,4
4690,4969,4
3220,3348,4
1919,5892,4
2998,374,4
2635,727,4
1219,132,4
5970,5994,4
5919,5928,4
6027,6084,4
6155,6189,4
3677,4955,4
5792,5976,4
1484,6014,4
3861,3920,4
2560,4914,4
4552,5420,4
1617,2596,4
1444,2560,4
2817,3109,4
1548,2710,4
3492,4285,4
4914,5053,4
2848,4903,4
7034,7051,4
7003,7029,4
7005,7099,4
3994,5116,4
4441,5841,4
7721,7759,4
2450,3590,4
486,5325,4
1272,3642,4
8117,8194,4
5949,6867,4
8429,8450,4
3148,6723,4
8541,8598,4
1265,5318,4
2786,7616,4
687,7682,4
6585,7575,4
1554,7575,4
1554,7543,4
2401,4278,4
5059,7581,4
5733,5842,4
3940,6430,4
5798,6839,4
1817,6870,4
6408,6847,4
6075,6893,4
4674,5744,4
4674,5964,4
5440,6893,4
4316,6878,4
4607,5966,4
2993,5443,4
6049,6898,4
6049,6855,4
1865,6898,4
1865,5769,4
5771,6809,4
2759,6829,4
431,8450,4
3105,5596,4
7366,8383,4
22,7430,4
2620,6950,4
2620,6938,4
3764,6962,4
4072,7039,4
2926,975,4
441,7645,4
8960,8973,4
2712,772,4
1368,8078,4
2392,3979,4
1075,4126,4
8127,83,4
4563,8497,4
4779,5243,4
1119,4786,4
1938,7650,4
5805,8254,4
9009,9089,4
9068,9076,4
2723,4483,4
2026,7986,4
202,8249,4
6707,8209,4
6786,8353,4
3735,5509,4
3883,9077,4
4983,8402,4
6205,7034,4
9366,9382,4
8135,8245,4
7111,8276,4
9513,9568,4
2262,815,4
4502,9511,4
2960,4670,4
2294,5733,4
6777,7396,4
8810,9234,4
9959,9977,4
8370,9040,4
662,9240,4
8506,8847,4
1657,8949,4
3418,4627,4
5652,7131,4
4329,5096,4
6776,9618,4
2504,9753,4
624,6802,4
7162,7640,4
10310,10338,4
4293,9539,4
6769,848,4
9443,9808,4
6694,8078,4
10371,8961,4
10384,6441,4
10414,10428,4
10419,10424,4
10482,10496,4
10416,10434,4
592,7986,4
10553,10584,4
10561,10590,4
2857,9466,4
10313,4552,4
6453,8294,4
4274,7162,4
2234,2937,4
2856,4202,4
10701,10712,4
10720,10726,4
10841,10871,4
10818,10900,4
10875,10889,4
7506,9238,4
11128,11136,4
11101,11127,4
11108,11153,4
11127,11153,4
11127,11139,4
11103,11136,4
11103,11129,4
11132,11135,4
11115,11137,4
11115,11127,4
11122,11150,4
11143,11145,4
11102,11173,4
11156,11157,4
11296,1831,4
4591,4650,4
11276,5957,4
9621,9761,4
10731,9645,4
10770,2024,4
11393,11395,4
365,857,4
1782,3503,4
4051,9317,4
1343,7841,4
11544,11566,4
10873,2234,4
10128,10832,4
5055,7507,4
8010,9513,4
7511,9790,4
8223,8664,4
5283,896,4
11060,9404,4
2212,7674,4
11837,11855,4
8403,9267,4
2625,3551,4
2785,3502,4
10306,3735,4
7537,9548,4
1044,10756,4
7706,8194,4
1404,2108,4
1138,210,4
1670,5209,4
1762,557,4
371,5696,4
2489,7809,4
1283,2489,4
4188,4336,4
4010,4269,4
4121,7809,4
3214,7381,4
6310,6827,4
1434,4814,4
1820,5069,4
10758,2423,4
11466,269,4
10016,11201,4
6033,8348,4
2208,293,4
8714,9683,4
3837,9539,4
10684,4744,4
10018,1079,4
1860,9955,4
8128,9495,4
6584,9744,4
1158,8132,4
11407,3531,4
1218,8114,4
11817,7837,4
10702,8163,4
4451,7844,4
11803,7560,4
10266,10596,4
11745,9629,4
11719,2859,4
4462,4735,4
11090,11315,4
8579,9511,4
1041,5395,4
2358,9600,4
8830,9357,4
10691,7222,4
1202,9150,4
11309,5933,4
2046,8925,4
12100,763,4
11090,12105,4
11561,12002,4
10261,7463,4
6084,7951,4
9712,9996,4
3173,4811,4
7924,9942,4
11858,12381,4
3665,4872,4
10512,10847,4
6066,8901,4
2690,8095,4
12074,5958,4
12428,4147,4
12113,9701,4
7850,8371,4
3997,8101,4
1268,3542,4
10365,7123,4
1863,4930,4
10478,11594,4
11559,1482,4
11529,11844,4
11529,2518,4
362,917,4
12810,2930,4
12555,8106,4
8579,9435,4
2043,3526,4
2043,7205,4
6459,8579,4
13477,2068,4
5105,9179,4
13663,13672,4
1583,3847,4
5963,6146,4
156,7324,4
11353,12061,4
13771,13777,4
10181,3957,4
13851,13878,4
13851,13896,4
1714,7590,4
1770,3902,4
10340,12516,4
6138,6915,4
9152,9466,4
3608,9713,4
2408,7556,4
13285,13520,4
2613,611,4
3702,6532,4
13251,6335,4
2251,3405,4
2007,3608,4
2007,2243,4
1624,3128,4
5177,8396,4
3367,9877,4
4136,5681,4
5037,5955,4
3485,7280,4
42,9974,4
13264,9043,4
5007,7194,4
10205,13284,4
2720,7764,4
245,6778,4
10214,8552,4
11213,5513,4
1850,8211,4
2092,779,4
13232,5487,4
14614,14692,4
15146,15179,4
28,95,4
6,88,4
819,849,4
908,921,4
1072,382,4
1423,1489,4
354,766,4
360,716,4
1946,1992,4
2271,2291,4
232,294,4
334,344,4
553,562,4
607,624,4
811,889,4
947,965,4
935,997,4
1043,330,4
1333,1345,4
362,761,4
334,740,4
1904,1967,4
1922,1973,4
2129,2188,4
2247,2300,4
2452,2484,4
2440,2470,4
2433,2447,4
2409,2440,4
2404,2462,4
2415,2480,4
2641,2664,4
2944,2975,4
3137,3157,4
264,3145,4
3475,3479,4
1287,1569,4
3567,3578,4
3440,716,4
3930,3980,4
3908,3914,4
4004,4027,4
4009,4063,4
4128,4187,4
215,2576,4
1250,2869,4
1652,2801,4
167,2886,4
4291,4297,4
4241,4270,4
2946,904,4
4370,4386,4
2937,935,4
2570,2674,4
4046,4324,4
4023,4393,4
2249,3570,4
4414,4488,4
2335,3671,4
1507,368,4
4678,4693,4
4614,4646,4
2789,3152,4
1322,437,4
1074,901,4
3285,3343,4
1905,3249,4
2411,3672,4
1533,2611,4
3535,3668,4
5362,5396,4
5323,5329,4
2458,912,4
2405,2951,4
2901,3571,4
3806,5350,4
2236,755,4
5464,5496,4
5463,5479,4
5438,5490,4
1333,4167,4
4575,5098,4
5726,5780,4
5779,5798,4
1612,3111,4
3823,5417,4
1884,4904,4
2244,682,4
2635,366,4
3707,380,4
2109,3463,4
1537,374,4
1537,2635,4
2700,3174,4
2700,3587,4
5962,5992,4
2111,5133,4
1982,5865,4
6041,6042,4
6018,6041,4
2185,340,4
2942,5948,4
1617,4656,4
1651,4542,4
1651,3920,4
4523,6004,4
3527,4914,4
4346,6027,4
188,2067,4
2775,4647,4
1108,1801,4
3184,4430,4
2596,5055,4
1046,4212,4
7048,7061,4
7442,7485,4
7538,7597,4
3119,3223,4
7611,7681,4
7621,7693,4
6116,6554,4
4000,7700,4
2692,7680,4
3312,3593,4
7719,7790,4
7717,7725,4
7889,7896,4
8010,8085,4
8127,8174,4
8381,8383,4
7381,7733,4
3300,8293,4
2604,289,4
6572,7575,4
2101,6531,4
3122,826,4
1467,2227,4
3472,4919,4
2143,4125,4
5073,6974,4
3453,6985,4
471,7728,4
5798,6016,4
1817,4969,4
1619,6893,4
4373,4942,4
6064,6844,4
6075,6866,4
6017,6885,4
184,6847,4
184,6829,4
5720,6069,4
2993,4969,4
5788,6047,4
548,8390,4
1266,917,4
4072,6813,4
5789,8216,4
2665,8373,4
1393,2433,4
364,898,4
1635,8132,4
3169,7602,4
3855,7662,4
2326,8132,4
2326,901,4
8844,8889,4
2035,4416,4
4553,7679,4
7831,8920,4
2868,6097,4
8142,8654,4
5396,8294,4
3471,4389,4
4779,546,4
1701,1811,4
3637,3931,4
1811,5220,4
2964,8212,4
1911,7705,4
5984,7666,4
4862,8213,4
7747,8882,4
3307,7951,4
6946,860,4
3329,494,4
6703,8190,4
4395,6052,4
1244,5596,4
1613,4395,4
4700,6052,4
3356,3959,4
3300,9069,4
9350,9360,4
9391,9400,4
9332,9392,4
3405,756,4
9568,9586,4
9641,9681,4
9613,9679,4
5018,9517,4
212,8228,4
9929,9977,4
6720,7279,4
2719,9988,4
5683,8824,4
7131,9686,4
4553,5383,4
7879,816,4
2856,3187,4
1262,5662,4
2797,5867,4
10346,10377,4
4000,848,4
2966,7851,4
10325,4850,4
10412,10414,4
10433,10494,4
10425,10452,4
10425,10449,4
10471,10498,4
10462,10478,4
2746,8635,4
5770,6428,4
1652,7020,4
9465,9885,4
592,9436,4
10558,10566,4
2973,92,4
1173,4468,4
6347,7668,4
10128,9282,4
3754,9014,4
10776,10791,4
10742,10771,4
10720,10751,4
10703,10753,4
10812,10858,4
11106,11127,4
11101,11158,4
11118,11131,4
11174,11193,4
11111,11156,4
11142,11180,4
11151,11180,4
11102,11189,4
10244,8050,4
11434,11435,4
10313,10676,4
3896,708,4
6447,9757,4
10548,10661,4
10033,5101,4
11272,2495,4
2457,2701,4
10841,7153,4
4514,6541,4
4350,4717,4
2181,8235,4
2625,5093,4
10376,3269,4
10431,5256,4
10356,9812,4
7229,9812,4
11175,9969,4
11964,11969,4
6292,7904,4
237,9659,4
2479,4188,4
4823,9659,4
1404,4269,4
241,4580,4
241,5209,4
400,4364,4
371,4364,4
4728,728,4
4010,863,4
10465,7381,4
6084,9300,4
11914,4235,4
11926,4623,4
11906,1276,4
5162,6114,4
4623,8801,4
4827,7656,4
11280,11400,4
375,4274,4
10758,5227,4
10841,4404,4
10509,9049,4
5796,9184,4
10310,5021,4
11652,5587,4
10097,7950,4
10516,3226,4
11028,4220,4
2513,9078,4
6929,9501,4
6929,8922,4
2138,8721,4
293,8323,4
10509,2408,4
1096,264,4
1337,7951,4
1872,8400,4
3065,5803,4
12018,707,4
12533,12598,4
12514,12537,4
11243,4444,4
12220,4513,4
11674,12545,4
10357,3823,4
12255,603,4
391,9620,4
12050,2702,4
12710,12792,4
11350,3551,4
7850,7962,4
10701,1260,4
4533,7611,4
12826,12899,4
5605,7346,4
11973,9659,4
12412,7838,4
2511,932,4
4335,6843,4
2886,9259,4
10484,1466,4
10365,4774,4
12301,8594,4
3238,7200,4
13244,13247,4
2197,2522,4
5760,7540,4
383,8682,4
13607,13610,4
5470,7073,4
12298,4566,4
8754,9512,4
13277,6874,4
3121,9465,4
1981,2243,4
10632,12248,4
8465,9522,4
11847,8581,4
1242,6332,4
10653,2439,4
11571,7014,4
10496,10760,4
1064,5414,4
12244,13605,4
13619,6633,4
8590,8948,4
12286,13627,4
12244,2007,4
14087,14090,4
11717,9247,4
741,9749,4
12152,4516,4
2251,8664,4
1143,4989,4
13830,8206,4
12906,1709,4
13261,13510,4
3488,9351,4
11394,5955,4
13253,1770,4
11872,1739,4
3897,712,4
183,2106,4
13284,712,4
1009,13264,4
14094,6900,4
1850,8961,4
14741,14757,4
14787,14793,4
14761,14787,4
14708,14777,4
12794,3874,4
15126,1740,4
15126,8211,4
643,687,4
1003,1019,4
1160,1173,4
1002,355,4
1232,1299,4
1319,1392,4
341,793,4
315,758,4
1821,1836,4
1918,1986,4
2185,2190,4
2210,2265,4
2261,2290,4
2270,2289,4
2206,2281,4
2419,2489,4
2485,2492,4
2413,2460,4
2068,2334,4
525,532,4
658,670,4
742,784,4
821,857,4
813,845,4
935,950,4
1044,313,4
1050,307,4
1545,1552,4
356,770,4
1905,1971,4
2145,2162,4
2233,2237,4
2264,2291,4
2303,2328,4
2356,2392,4
2415,2476,4
2455,2478,4
3019,3049,4
3155,3174,4
227,3158,4
3439,3440,4
3411,3436,4
3477,3493,4
1014,1542,4
2155,288,4
3491,716,4
1001,3421,4
3754,3782,4
3924,3989,4
3949,3971,4
3931,3940,4
3198,690,4
2153,3188,4
2186,3174,4
2186,3167,4
1808,2781,4
2563,274,4
4256,4267,4
3172,759,4
3451,641,4
2212,3578,4
4534,4569,4
1507,3414,4
4620,4657,4
4628,4655,4
1422,2783,4
1755,245,4
165,2446,4
139,2411,4
2509,2793,4
1367,4346,4
2244,4478,4
2655,4415,4
211,2285,4
5193,5194,4
5215,5273,4
2458,2977,4
2222,2498,4
1321,2407,4
141,923,4
1272,1365,4
3752,731,4
5404,5459,4
5402,5486,4
3454,3688,4
3688,5671,4
1167,794,4
5719,5726,4
5757,5795,4
5850,5854,4
3656,979,4
1649,3493,4
1649,2068,4
2635,3947,4
2664,696,4
3919,670,4
2068,366,4
5932,5986,4
5902,5954,4
2182,4076,4
1982,2182,4
2173,3288,4
2173,5842,4
1583,3917,4
1587,928,4
6413,6494,4
1046,6027,4
3404,3920,4
4552,6004,4
1662,4656,4
3572,4967,4
3492,6027,4
1548,4914,4
4593,4988,4
4593,5460,4
4346,5467,4
1444,4178,4
2775,4552,4
3184,3670,4
6960,6993,4
7029,7067,4
7306,7326,4
7424,7477,4
7635,7661,4
4767,5637,4
2620,4814,4
3516,5842,4
2492,4441,4
7713,7784,4
7814,7843,4
7802,7872,4
3226,5310,4
3682,4678,4
3043,4148,4
2500,3509,4
7798,8386,4
3919,7706,4
7346,7833,4
3188,6418,4
3188,4321,4
2692,5100,4
6542,8237,4
2504,2797,4
2700,347,4
4182,7581,4
1643,6019,4
1817,6071,4
5706,6814,4
477,6830,4
2717,5771,4
6096,6884,4
6096,6847,4
184,6833,4
5788,6866,4
5734,6833,4
5734,6017,4
4481,6884,4
6878,997,4
1447,5544,4
8722,8792,4
2211,3310,4
4805,920,4
1432,2868,4
8963,8970,4
8953,8954,4
8948,8995,4
8957,8983,4
3173,4613,4
1158,877,4
7948,8128,4
3931,564,4
1938,7694,4
9039,9081,4
2234,529,4
1632,5740,4
1775,7799,4
1794,8981,4
3531,7349,4
292,494,4
8117,836,4
1504,7858,4
6372,9077,4
451,6810,4
5596,8093,4
4700,6100,4
1468,7997,4
2262,5564,4
2124,7001,4
1369,3237,4
2861,7191,4
6931,8135,4
1335,5808,4
9420,9446,4
1343,4178,4
9613,9676,4
9656,9684,4
9640,9656,4
9640,9676,4
2862,8589,4
5733,9119,4
6053,8810,4
8502,9240,4
10054,10076,4
2797,3466,4
6718,707,4
2323,5571,4
7193,8213,4
9513,9957,4
9586,9950,4
5423,5787,4
3021,6588,4
4933,9648,4
388,4860,4
9728,9924,4
10244,10267,4
5942,9784,4
5058,8679,4
2773,7568,4
3196,9755,4
163,7163,4
6084,9030,4
4850,7298,4
8045,9351,4
10346,4249,4
10415,10442,4
10402,10412,4
10409,10412,4
10454,10458,4
10389,7220,4
4772,6805,4
352,9872,4
3339,4715,4
1638,6782,4
315,9362,4
8225,9282,4
4841,8228,4
10702,10799,4
10710,10767,4
10718,10760,4
10965,10988,4
10508,9460,4
10328,11041,4
11119,11196,4
11178,11189,4
11178,11193,4
11127,11193,4
11115,11136,4
11115,11190,4
11115,11200,4
11150,11198,4
11150,11188,4
11121,11153,4
11139,11193,4
11151,11188,4
11153,11183,4
11114,11132,4
4226,6824,4
2378,9259,4
4453,9828,4
10710,2024,4
10727,7209,4
10548,1342,4
10009,9924,4
3029,3361,4
2457,3361,4
11510,11572,4
11571,11577,4
11607,11682,4
8373,8578,4
10473,2164,4
2261,4210,4
4707,5299,4
10453,10910,4
7590,9812,4
730,7934,4
4823,728,4
1064,400,4
10017,5016,4
1138,6024,4
10016,8194,4
7677,8424,4
2489,400,4
2174,2479,4
4121,728,4
6053,888,4
4580,728,4
9386,9683,4
4363,9539,4
4137,5203,4
4623,9351,4
10512,11938,4
10017,11201,4
335,4675,4
2100,9057,4
3223,6827,4
3367,8363,4
11296,9951,4
11011,1225,4
7859,8721,4
8684,9389,4
10015,637,4
2390,3982,4
3315,6086,4
1609,8890,4
12123,12135,4
11407,4749,4
4802,6541,4
5058,870,4
10465,6807,4
3802,5058,4
10764,582,4
4070,4451,4
12135,7319,4
2054,5943,4
4827,8653,4
11796,6184,4
11438,4420,4
2068,7801,4
1812,4204,4
10857,5911,4
4109,9501,4
3631,4895,4
1383,8679,4
4170,8835,4
2049,873,4
3279,486,4
2476,4287,4
1021,4572,4
1032,5096,4
10234,1032,4
360,9992,4
12072,917,4
12173,7477,4
12563,12568,4
10244,3590,4
10697,3545,4
3356,5530,4
7343,7780,4
4285,9577,4
1352,264,4
11171,4903,4
3180,455,4
11073,11812,4
10141,1115,4
3413,4395,4
4034,5998,4
2676,6711,4
10989,12810,4
12175,4430,4
11322,3993,4
3565,6370,4
1099,917,4
13270,13296,4
1230,5815,4
10398,11527,4
13623,13648,4
13668,13683,4
3220,3992,4
10559,3410,4
13107,9789,4
3629,4086,4
13694,281,4
1981,5275,4
7347,8017,4
1033,3875,4
3663,8732,4
1064,6001,4
12697,13619,4
12497,4543,4
9601,9721,4
4543,637,4
3078,6336,4
14012,14042,4
1925,7226,4
3657,8960,4
12530,545,4
3332,5643,4
11099,1723,4
13644,1451,4
8025,8821,4
13781,5802,4
5380,8234,4
13803,8474,4
6939,855,4
12032,9351,4
3309,6800,4
3092,8964,4
13218,2106,4
10165,7530,4
13249,6085,4
5278,5480,4
1242,5920,4
14070,9157,4
12908,1992,4
1728,5490,4
5325,9265,4
14779,14795,4
14720,14781,4
15146,15186,4
15112,15193,4
10652,15158,4
11508,2902,4
3,6,4
205,294,4
722,728,4
832,888,4
1020,392,4
1342,1377,4
1229,333,4
1764,1780,4
1904,1916,4
2180,2192,4
2202,2232,4
2443,2459,4
2930,2984,4
337,369,4
431,472,4
624,681,4
805,819,4
812,837,4
813,894,4
845,862,4
832,881,4
942,960,4
1038,366,4
1073,315,4
1021,328,4
1021,774,4
1081,338,4
1625,1674,4
1830,1868,4
2162,2163,4
2137,2141,4
2164,2171,4
2107,2115,4
2446,2481,4
2409,2480,4
2426,2474,4
2514,2545,4
2832,2863,4
2914,2993,4
2957,2992,4
3064,3089,4
3132,3157,4
3261,3287,4
3443,3445,4
3439,3491,4
3476,3483,4
1066,1587,4
3538,3543,4
3551,3575,4
3515,3592,4
2122,217,4
1895,2798,4
3867,3871,4
3802,3881,4
3902,3949,4
4038,4043,4
4002,4066,4
2197,263,4
2183,3114,4
2183,3193,4
2175,3159,4
1156,554,4
1865,2793,4
1405,1891,4
4148,4179,4
205,2563,4
1300,215,4
2545,274,4
2521,3180,4
1264,441,4
4222,4261,4
4223,4239,4
2170,699,4
1391,2941,4
2906,928,4
2531,3924,4
2206,3516,4
2272,3575,4
3905,679,4
1677,4575,4
3883,4530,4
4633,4680,4
1444,2857,4
325,448,4
5232,5289,4
2281,3661,4
2469,3545,4
1330,2924,4
1384,2295,4
1384,2965,4
1321,3536,4
3679,984,4
2928,3678,4
1028,923,4
3407,5136,4
5172,778,4
5414,5498,4
5440,5451,4
5404,5486,4
5406,5498,4
5406,5443,4
5409,5471,4
5402,5479,4
4641,5082,4
5504,5553,4
4398,979,4
4353,5420,4
4059,5496,4
229,4297,4
5821,5898,4
4607,4946,4
1293,4682,4
1919,3782,4
1545,2909,4
3157,374,4
3645,3912,4
1350,2686,4
5913,5970,4
5909,5925,4
5926,5972,4
5133,5808,4
6093,6097,4
6205,6208,4
1375,5708,4
4593,5455,4
6575,6580,4
4178,4609,4
1108,4641,4
391,4647,4
2710,3492,4
1572,4212,4
6950,6984,4
7044,7090,4
7042,7067,4
2074,688,4
7104,7195,4
7101,7153,4
7463,7486,4
5560,6767,4
2672,4845,4
2492,5100,4
7796,7797,4
7858,7891,4
7827,7859,4
3668,5370,4
2260,652,4
4880,5336,4
1012,5919,4
8128,8174,4
8235,8266,4
7379,8375,4
1946,2285,4
1766,2285,4
4384,7369,4
2387,6515,4
857,937,4
4280,5015,4
6975,7439,4
1548,585,4
5798,6848,4
5443,6858,4
6885,950,4
6075,6832,4
5954,6864,4
6469,6874,4
6469,6814,4
4481,6864,4
4481,5440,4
2759,6884,4
3928,6725,4
5746,6802,4
364,6930,4
4072,8289,4
6097,7872,4
2433,2644,4
3330,7618,4
4421,7602,4
8958,8987,4
8931,8986,4
8934,8945,4
5467,8690,4
8110,8684,4
505,5212,4
3609,4726,4
9058,9095,4
2967,5522,4
6600,6802,4
2982,7418,4
1095,6486,4
1317,1752,4
8291,8387,4
2303,8733,4
6750,901,4
1646,6796,4
9217,9300,4
4983,5787,4
1544,6259,4
2124,4135,4
9601,9613,4
9622,9650,4
9746,9756,4
2504,9513,4
2973,8381,4
6783,7268,4
2586,8584,4
7617,8572,4
9937,9993,4
10019,10085,4
2323,3820,4
4359,9968,4
6352,9985,4
300,622,4
4553,9618,4
5572,9693,4
9753,9999,4
7590,9714,4
2076,4563,4
182,3002,4
6512,8988,4
5113,7242,4
1818,5330,4
5799,7308,4
10046,1190,4
6382,9937,4
1321,9995,4
10371,211,4
10409,10485,4
10430,10494,4
10485,10492,4
10416,10483,4
10145,8014,4
848,8591,4
1533,9687,4
10334,7799,4
10373,7799,4
10617,10629,4
2728,745,4
4743,7874,4
3519,486,4
5538,8078,4
167,8803,4
10756,10771,4
11051,11075,4
11165,11169,4
11124,11169,4
11101,11183,4
11161,11164,4
11127,11188,4
11132,11178,4
11151,11191,4
11109,11153,4
11102,11169,4
10492,398,4
288,4453,4
288,5957,4
4496,8165,4
11256,9752,4
1678,4467,4
1678,4359,4
4467,5459,4
11339,11386,4
11434,11442,4
2857,3573,4
3243,8714,4
10896,8234,4
10975,8195,4
8399,9513,4
669,8851,4
1024,8511,4
4945,669,4
10379,9225,4
11839,11895,4
7542,8235,4
11817,5991,4
10350,1097,4
3554,6165,4
1357,4550,4
237,4318,4
736,7679,4
736,7706,4
2479,4336,4
5132,7098,4
10083,1041,4
4337,8912,4
1404,557,4
1404,4584,4
3851,6024,4
7679,7809,4
2489,7679,4
3432,7706,4
1378,2108,4
5031,728,4
4010,4217,4
4580,7076,4
10722,421,4
11958,6093,4
6286,7983,4
10253,3367,4
1321,8877,4
2859,6036,4
637,9725,4
11280,9725,4
10177,9537,4
1343,2851,4
1218,5459,4
11954,1246,4
8919,9383,4
2068,4165,4
10764,11883,4
10767,8163,4
1056,4070,4
1056,10767,4
10785,1966,4
11642,8784,4
3846,7645,4
10125,3020,4
2458,9395,4
10097,4675,4
10089,2458,4
1417,5867,4
10104,1352,4
1185,2143,4
10180,11061,4
3021,4010,4
7505,8659,4
2153,344,4
1057,3943,4
11037,2412,4
11897,264,4
11897,9615,4
2322,814,4
11267,8981,4
11066,12070,4
7463,9779,4
12088,9623,4
11600,12018,4
10837,11535,4
12173,7463,4
12515,12581,4
9441,953,4
11314,11804,4
4513,8836,4
10212,7770,4
1470,4016,4
4594,5980,4
10012,5530,4
10478,5931,4
11171,8810,4
12730,12789,4
1812,2441,4
12858,12880,4
7507,8320,4
4034,8025,4
5417,9696,4
12899,2378,4
1709,6858,4
13080,13096,4
10398,3597,4
6923,7701,4
13107,13111,4
4393,6409,4
10605,2112,4
10403,2214,4
